[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=2018HybrideTripleAxis, Owner=User-1, Creation date=19/10/2018 14:17:25"
Comment - 2,"Goniometer=PW3050/20 HR  (Theta/2Theta); Minimum step size 2Theta:0.001; Minimum step size Omega:0.001"
Comment - 3,"Sample stage=MRD Cradle; Minimum step size Phi:0.01; Minimum step size Psi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=XPERT-MPD"
Comment - 5,"Measurement program=2019_THETA-2THETA LaB6poudre, Owner=stephanie, Creation date=29/04/2019 15:33:27"
Comment - 6,"Fine Calibration Offset for 2Theta = 2.919 deg"
Comment - 7,"Fine Calibration Offset for Omega = 2.880 deg"
Comment - 8,"Batch program=2019_05_03_batch_mesureMylarVerre, Owner=stephanie, Creation date=03/05/2019 15:56:22"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Monochromator used,YES
Generator voltage, 40
Tube current, 30
File date and time,03/mai/2019 16:15
Unit cell,
h k l, 0 0 0
Scan axis,2Theta-Omega
Scan range,18.0000,90.0000
Scan step size,0.0100000
Omega offset,-0.0890
No. of points, 7200
Scan type,CONTINUOUS
21.9350,255.0
21.9450,255.0
21.9550,285.0
21.9650,293.0
21.9750,241.0
21.9850,266.0
21.9950,253.0
22.0050,260.0
22.0150,259.0
22.0250,254.0
22.0350,265.0
22.0450,278.0
22.0550,249.0
22.0650,273.0
22.0750,241.0
22.0850,253.0
22.0950,275.0
22.1050,263.0
22.1150,233.0
22.1250,305.0
22.1350,277.0
22.1450,278.0
22.1550,264.0
22.1650,257.0
22.1750,266.0
22.1850,260.0
22.1950,262.0
22.2050,274.0
22.2150,303.0
22.2250,261.0
22.2350,252.0
22.2450,269.0
22.2550,276.0
22.2650,256.0
22.2750,264.0
22.2850,266.0
22.2950,291.0
22.3050,264.0
22.3150,302.0
22.3250,304.0
22.3350,284.0
22.3450,304.0
22.3550,287.0
22.3650,251.0
22.3750,285.0
22.3850,296.0
22.3950,286.0
22.4050,293.0
22.4150,290.0
22.4250,278.0
22.4350,262.0
22.4450,283.0
22.4550,252.0
22.4650,308.0
22.4750,268.0
22.4850,275.0
22.4950,290.0
22.5050,285.0
22.5150,302.0
22.5250,300.0
22.5350,287.0
22.5450,282.0
22.5550,262.0
22.5650,279.0
22.5750,317.0
22.5850,281.0
22.5950,271.0
22.6050,318.0
22.6150,301.0
22.6250,283.0
22.6350,302.0
22.6450,268.0
22.6550,283.0
22.6650,302.0
22.6750,324.0
22.6850,299.0
22.6950,286.0
22.7050,323.0
22.7150,284.0
22.7250,288.0
22.7350,296.0
22.7450,270.0
22.7550,289.0
22.7650,283.0
22.7750,289.0
22.7850,311.0
22.7950,320.0
22.8050,317.0
22.8150,297.0
22.8250,294.0
22.8350,341.0
22.8450,295.0
22.8550,296.0
22.8650,291.0
22.8750,304.0
22.8850,304.0
22.8950,299.0
22.9050,308.0
22.9150,326.0
22.9250,293.0
22.9350,293.0
22.9450,314.0
22.9550,288.0
22.9650,284.0
22.9750,308.0
22.9850,302.0
22.9950,304.0
23.0050,290.0
23.0150,301.0
23.0250,309.0
23.0350,315.0
23.0450,271.0
23.0550,309.0
23.0650,273.0
23.0750,320.0
23.0850,323.0
23.0950,283.0
23.1050,306.0
23.1150,292.0
23.1250,286.0
23.1350,318.0
23.1450,343.0
23.1550,316.0
23.1650,306.0
23.1750,276.0
23.1850,280.0
23.1950,329.0
23.2050,286.0
23.2150,306.0
23.2250,314.0
23.2350,301.0
23.2450,326.0
23.2550,274.0
23.2650,302.0
23.2750,304.0
23.2850,306.0
23.2950,275.0
23.3050,328.0
23.3150,315.0
23.3250,276.0
23.3350,302.0
23.3450,307.0
23.3550,319.0
23.3650,296.0
23.3750,315.0
23.3850,311.0
23.3950,302.0
23.4050,299.0
23.4150,321.0
23.4250,278.0
23.4350,293.0
23.4450,278.0
23.4550,260.0
23.4650,310.0
23.4750,292.0
23.4850,296.0
23.4950,325.0
23.5050,259.0
23.5150,309.0
23.5250,289.0
23.5350,304.0
23.5450,314.0
23.5550,316.0
23.5650,295.0
23.5750,322.0
23.5850,299.0
23.5950,284.0
23.6050,314.0
23.6150,287.0
23.6250,314.0
23.6350,284.0
23.6450,330.0
23.6550,315.0
23.6650,322.0
23.6750,308.0
23.6850,325.0
23.6950,303.0
23.7050,278.0
23.7150,323.0
23.7250,295.0
23.7350,296.0
23.7450,328.0
23.7550,302.0
23.7650,315.0
23.7750,341.0
23.7850,317.0
23.7950,340.0
23.8050,338.0
23.8150,302.0
23.8250,349.0
23.8350,314.0
23.8450,318.0
23.8550,324.0
23.8650,307.0
23.8750,311.0
23.8850,349.0
23.8950,311.0
23.9050,286.0
23.9150,341.0
23.9250,325.0
23.9350,326.0
23.9450,320.0
23.9550,331.0
23.9650,360.0
23.9750,306.0
23.9850,342.0
23.9950,344.0
24.0050,338.0
24.0150,351.0
24.0250,336.0
24.0350,342.0
24.0450,311.0
24.0550,349.0
24.0650,315.0
24.0750,354.0
24.0850,290.0
24.0950,342.0
24.1050,339.0
24.1150,337.0
24.1250,318.0
24.1350,328.0
24.1450,373.0
24.1550,370.0
24.1650,328.0
24.1750,377.0
24.1850,292.0
24.1950,337.0
24.2050,333.0
24.2150,354.0
24.2250,397.0
24.2350,320.0
24.2450,356.0
24.2550,382.0
24.2650,336.0
24.2750,375.0
24.2850,331.0
24.2950,340.0
24.3050,367.0
24.3150,378.0
24.3250,391.0
24.3350,394.0
24.3450,342.0
24.3550,376.0
24.3650,382.0
24.3750,344.0
24.3850,397.0
24.3950,383.0
24.4050,398.0
24.4150,403.0
24.4250,394.0
24.4350,404.0
24.4450,368.0
24.4550,408.0
24.4650,432.0
24.4750,369.0
24.4850,429.0
24.4950,380.0
24.5050,421.0
24.5150,380.0
24.5250,425.0
24.5350,413.0
24.5450,394.0
24.5550,430.0
24.5650,433.0
24.5750,409.0
24.5850,433.0
24.5950,433.0
24.6050,421.0
24.6150,432.0
24.6250,422.0
24.6350,427.0
24.6450,460.0
24.6550,469.0
24.6650,442.0
24.6750,469.0
24.6850,418.0
24.6950,432.0
24.7050,447.0
24.7150,469.0
24.7250,506.0
24.7350,469.0
24.7450,460.0
24.7550,458.0
24.7650,495.0
24.7750,473.0
24.7850,477.0
24.7950,473.0
24.8050,491.0
24.8150,517.0
24.8250,497.0
24.8350,497.0
24.8450,526.0
24.8550,525.0
24.8650,556.0
24.8750,512.0
24.8850,526.0
24.8950,545.0
24.9050,545.0
24.9150,567.0
24.9250,564.0
24.9350,557.0
24.9450,552.0
24.9550,538.0
24.9650,569.0
24.9750,574.0
24.9850,575.0
24.9950,582.0
25.0050,648.0
25.0150,618.0
25.0250,626.0
25.0350,596.0
25.0450,568.0
25.0550,653.0
25.0650,653.0
25.0750,642.0
25.0850,654.0
25.0950,627.0
25.1050,653.0
25.1150,654.0
25.1250,700.0
25.1350,674.0
25.1450,652.0
25.1550,675.0
25.1650,696.0
25.1750,677.0
25.1850,711.0
25.1950,684.0
25.2050,684.0
25.2150,736.0
25.2250,778.0
25.2350,718.0
25.2450,767.0
25.2550,813.0
25.2650,741.0
25.2750,750.0
25.2850,799.0
25.2950,741.0
25.3050,750.0
25.3150,812.0
25.3250,857.0
25.3350,809.0
25.3450,839.0
25.3550,869.0
25.3650,831.0
25.3750,895.0
25.3850,841.0
25.3950,838.0
25.4050,893.0
25.4150,895.0
25.4250,895.0
25.4350,922.0
25.4450,897.0
25.4550,903.0
25.4650,919.0
25.4750,907.0
25.4850,918.0
25.4950,914.0
25.5050,950.0
25.5150,950.0
25.5250,979.0
25.5350,937.0
25.5450,983.0
25.5550,1021.0
25.5650,989.0
25.5750,998.0
25.5850,1018.0
25.5950,1048.0
25.6050,958.0
25.6150,999.0
25.6250,1030.0
25.6350,1078.0
25.6450,1044.0
25.6550,1018.0
25.6650,1039.0
25.6750,1082.0
25.6850,1007.0
25.6950,1046.0
25.7050,998.0
25.7150,1066.0
25.7250,1114.0
25.7350,1013.0
25.7450,1054.0
25.7550,1103.0
25.7650,1094.0
25.7750,1030.0
25.7850,1077.0
25.7950,1060.0
25.8050,1072.0
25.8150,1036.0
25.8250,1109.0
25.8350,1039.0
25.8450,1081.0
25.8550,1068.0
25.8650,1077.0
25.8750,1061.0
25.8850,1073.0
25.8950,1063.0
25.9050,1096.0
25.9150,1131.0
25.9250,1101.0
25.9350,1057.0
25.9450,1061.0
25.9550,1040.0
25.9650,1014.0
25.9750,1012.0
25.9850,999.0
25.9950,1070.0
26.0050,1036.0
26.0150,1005.0
26.0250,997.0
26.0350,963.0
26.0450,1012.0
26.0550,997.0
26.0650,977.0
26.0750,985.0
26.0850,1017.0
26.0950,986.0
26.1050,986.0
26.1150,934.0
26.1250,1020.0
26.1350,989.0
26.1450,994.0
26.1550,939.0
26.1650,889.0
26.1750,997.0
26.1850,928.0
26.1950,937.0
26.2050,917.0
26.2150,925.0
26.2250,879.0
26.2350,886.0
26.2450,853.0
26.2550,841.0
26.2650,885.0
26.2750,877.0
26.2850,847.0
26.2950,816.0
26.3050,834.0
26.3150,840.0
26.3250,839.0
26.3350,798.0
26.3450,802.0
26.3550,793.0
26.3650,749.0
26.3750,783.0
26.3850,766.0
26.3950,782.0
26.4050,721.0
26.4150,747.0
26.4250,728.0
26.4350,740.0
26.4450,710.0
26.4550,718.0
26.4650,695.0
26.4750,724.0
26.4850,626.0
26.4950,691.0
26.5050,687.0
26.5150,697.0
26.5250,629.0
26.5350,625.0
26.5450,622.0
26.5550,608.0
26.5650,607.0
26.5750,589.0
26.5850,589.0
26.5950,608.0
26.6050,594.0
26.6150,633.0
26.6250,606.0
26.6350,567.0
26.6450,540.0
26.6550,562.0
26.6650,585.0
26.6750,554.0
26.6850,564.0
26.6950,536.0
26.7050,501.0
26.7150,510.0
26.7250,504.0
26.7350,528.0
26.7450,553.0
26.7550,552.0
26.7650,516.0
26.7750,509.0
26.7850,519.0
26.7950,465.0
26.8050,505.0
26.8150,507.0
26.8250,469.0
26.8350,455.0
26.8450,463.0
26.8550,462.0
26.8650,457.0
26.8750,487.0
26.8850,443.0
26.8950,436.0
26.9050,461.0
26.9150,472.0
26.9250,393.0
26.9350,421.0
26.9450,404.0
26.9550,408.0
26.9650,411.0
26.9750,387.0
26.9850,358.0
26.9950,388.0
27.0050,381.0
27.0150,358.0
27.0250,410.0
27.0350,376.0
27.0450,356.0
27.0550,406.0
27.0650,364.0
27.0750,376.0
27.0850,363.0
27.0950,319.0
27.1050,363.0
27.1150,371.0
27.1250,370.0
27.1350,320.0
27.1450,366.0
27.1550,375.0
27.1650,325.0
27.1750,381.0
27.1850,366.0
27.1950,336.0
27.2050,333.0
27.2150,331.0
27.2250,329.0
27.2350,331.0
27.2450,331.0
27.2550,310.0
27.2650,330.0
27.2750,310.0
27.2850,305.0
27.2950,325.0
27.3050,278.0
27.3150,278.0
27.3250,307.0
27.3350,288.0
27.3450,299.0
27.3550,323.0
27.3650,263.0
27.3750,297.0
27.3850,287.0
27.3950,278.0
27.4050,269.0
27.4150,274.0
27.4250,249.0
27.4350,256.0
27.4450,272.0
27.4550,258.0
27.4650,273.0
27.4750,307.0
27.4850,265.0
27.4950,244.0
27.5050,256.0
27.5150,252.0
27.5250,268.0
27.5350,254.0
27.5450,250.0
27.5550,246.0
27.5650,279.0
27.5750,228.0
27.5850,248.0
27.5950,257.0
27.6050,234.0
27.6150,254.0
27.6250,232.0
27.6350,238.0
27.6450,259.0
27.6550,239.0
27.6650,250.0
27.6750,238.0
27.6850,210.0
27.6950,237.0
27.7050,246.0
27.7150,219.0
27.7250,242.0
27.7350,227.0
27.7450,250.0
27.7550,227.0
27.7650,204.0
27.7750,223.0
27.7850,240.0
27.7950,231.0
27.8050,215.0
27.8150,182.0
27.8250,218.0
27.8350,215.0
27.8450,237.0
27.8550,220.0
27.8650,208.0
27.8750,215.0
27.8850,188.0
27.8950,224.0
27.9050,230.0
27.9150,214.0
27.9250,183.0
27.9350,205.0
27.9450,187.0
27.9550,191.0
27.9650,220.0
27.9750,216.0
27.9850,199.0
27.9950,178.0
28.0050,188.0
28.0150,200.0
28.0250,212.0
28.0350,200.0
28.0450,208.0
28.0550,194.0
28.0650,205.0
28.0750,207.0
28.0850,190.0
28.0950,188.0
28.1050,205.0
28.1150,187.0
28.1250,180.0
28.1350,163.0
28.1450,208.0
28.1550,201.0
28.1650,184.0
28.1750,192.0
28.1850,179.0
28.1950,191.0
28.2050,200.0
28.2150,209.0
28.2250,159.0
28.2350,186.0
28.2450,194.0
28.2550,198.0
28.2650,197.0
28.2750,173.0
28.2850,157.0
28.2950,169.0
28.3050,187.0
28.3150,172.0
28.3250,173.0
28.3350,172.0
28.3450,170.0
28.3550,202.0
28.3650,173.0
28.3750,211.0
28.3850,152.0
28.3950,165.0
28.4050,192.0
28.4150,160.0
28.4250,185.0
28.4350,177.0
28.4450,182.0
28.4550,161.0
28.4650,169.0
28.4750,146.0
28.4850,169.0
28.4950,160.0
28.5050,173.0
28.5150,185.0
28.5250,186.0
28.5350,157.0
28.5450,174.0
28.5550,158.0
28.5650,147.0
28.5750,162.0
28.5850,163.0
28.5950,158.0
28.6050,141.0
28.6150,168.0
28.6250,195.0
28.6350,166.0
28.6450,155.0
28.6550,146.0
28.6650,155.0
28.6750,172.0
28.6850,171.0
28.6950,160.0
28.7050,168.0
28.7150,184.0
28.7250,171.0
28.7350,168.0
28.7450,167.0
28.7550,168.0
28.7650,151.0
28.7750,150.0
28.7850,152.0
28.7950,152.0
28.8050,183.0
28.8150,151.0
28.8250,179.0
28.8350,162.0
28.8450,143.0
28.8550,151.0
28.8650,157.0
28.8750,159.0
28.8850,137.0
28.8950,173.0
28.9050,134.0
28.9150,182.0
28.9250,154.0
28.9350,170.0
28.9450,158.0
28.9550,131.0
28.9650,155.0
28.9750,169.0
28.9850,143.0
28.9950,127.0
29.0050,143.0
29.0150,143.0
29.0250,138.0
29.0350,134.0
29.0450,140.0
29.0550,140.0
29.0650,138.0
29.0750,166.0
29.0850,136.0
29.0950,161.0
29.1050,180.0
29.1150,158.0
29.1250,147.0
29.1350,145.0
29.1450,153.0
29.1550,126.0
29.1650,166.0
29.1750,150.0
29.1850,133.0
29.1950,147.0
29.2050,140.0
29.2150,149.0
29.2250,133.0
29.2350,123.0
29.2450,141.0
29.2550,153.0
29.2650,156.0
29.2750,160.0
29.2850,133.0
29.2950,138.0
29.3050,128.0
29.3150,139.0
29.3250,107.0
29.3350,149.0
29.3450,155.0
29.3550,160.0
29.3650,147.0
29.3750,151.0
29.3850,156.0
29.3950,119.0
29.4050,146.0
29.4150,113.0
29.4250,143.0
29.4350,153.0
29.4450,125.0
29.4550,178.0
29.4650,144.0
29.4750,134.0
29.4850,144.0
29.4950,127.0
29.5050,128.0
29.5150,158.0
29.5250,145.0
29.5350,130.0
29.5450,160.0
29.5550,151.0
29.5650,157.0
29.5750,144.0
29.5850,130.0
29.5950,160.0
29.6050,150.0
29.6150,118.0
29.6250,148.0
29.6350,132.0
29.6450,147.0
29.6550,144.0
29.6650,132.0
29.6750,140.0
29.6850,148.0
29.6950,153.0
29.7050,148.0
29.7150,151.0
29.7250,156.0
29.7350,173.0
29.7450,160.0
29.7550,152.0
29.7650,178.0
29.7750,141.0
29.7850,139.0
29.7950,163.0
29.8050,152.0
29.8150,161.0
29.8250,161.0
29.8350,151.0
29.8450,171.0
29.8550,168.0
29.8650,189.0
29.8750,190.0
29.8850,198.0
29.8950,200.0
29.9050,203.0
29.9150,187.0
29.9250,222.0
29.9350,227.0
29.9450,228.0
29.9550,236.0
29.9650,246.0
29.9750,242.0
29.9850,290.0
29.9950,272.0
30.0050,326.0
30.0150,320.0
30.0250,377.0
30.0350,406.0
30.0450,400.0
30.0550,396.0
30.0650,442.0
30.0750,438.0
30.0850,422.0
30.0950,414.0
30.1050,469.0
30.1150,442.0
30.1250,517.0
30.1350,609.0
30.1450,649.0
30.1550,707.0
30.1650,807.0
30.1750,791.0
30.1850,920.0
30.1950,1066.0
30.2050,1117.0
30.2150,1186.0
30.2250,1212.0
30.2350,1269.0
30.2450,1411.0
30.2550,1593.0
30.2650,1729.0
30.2750,1890.0
30.2850,2070.0
30.2950,2094.0
30.3050,2081.0
30.3150,1954.0
30.3250,1922.0
30.3350,2010.0
30.3450,1931.0
30.3550,1577.0
30.3650,1306.0
30.3750,1179.0
30.3850,896.0
30.3950,609.0
30.4050,397.0
30.4150,282.0
30.4250,261.0
30.4350,214.0
30.4450,192.0
30.4550,182.0
30.4650,195.0
30.4750,140.0
30.4850,193.0
30.4950,166.0
30.5050,149.0
30.5150,145.0
30.5250,141.0
30.5350,148.0
30.5450,162.0
30.5550,162.0
30.5650,142.0
30.5750,134.0
30.5850,141.0
30.5950,159.0
30.6050,131.0
30.6150,144.0
30.6250,135.0
30.6350,135.0
30.6450,131.0
30.6550,162.0
30.6650,148.0
30.6750,129.0
30.6850,109.0
30.6950,160.0
30.7050,127.0
30.7150,137.0
30.7250,136.0
30.7350,113.0
30.7450,146.0
30.7550,122.0
30.7650,129.0
30.7750,137.0
30.7850,126.0
30.7950,128.0
30.8050,136.0
30.8150,123.0
30.8250,135.0
30.8350,134.0
30.8450,127.0
30.8550,115.0
30.8650,141.0
30.8750,125.0
30.8850,118.0
30.8950,112.0
30.9050,129.0
30.9150,107.0
30.9250,137.0
30.9350,111.0
30.9450,131.0
30.9550,111.0
30.9650,115.0
30.9750,124.0
30.9850,117.0
30.9950,115.0
31.0050,127.0
31.0150,122.0
31.0250,118.0
31.0350,132.0
31.0450,112.0
31.0550,135.0
31.0650,143.0
31.0750,112.0
31.0850,114.0
31.0950,128.0
31.1050,120.0
31.1150,113.0
31.1250,115.0
31.1350,115.0
31.1450,128.0
31.1550,122.0
31.1650,137.0
31.1750,134.0
31.1850,107.0
31.1950,128.0
31.2050,142.0
31.2150,134.0
31.2250,148.0
31.2350,146.0
31.2450,115.0
31.2550,114.0
31.2650,140.0
31.2750,106.0
31.2850,113.0
31.2950,113.0
31.3050,115.0
31.3150,119.0
31.3250,107.0
31.3350,119.0
31.3450,119.0
31.3550,105.0
31.3650,145.0
31.3750,113.0
31.3850,135.0
31.3950,119.0
31.4050,127.0
31.4150,113.0
31.4250,115.0
31.4350,112.0
31.4450,118.0
31.4550,139.0
31.4650,122.0
31.4750,113.0
31.4850,117.0
31.4950,97.0
31.5050,114.0
31.5150,98.0
31.5250,108.0
31.5350,109.0
31.5450,112.0
31.5550,115.0
31.5650,124.0
31.5750,142.0
31.5850,110.0
31.5950,110.0
31.6050,123.0
31.6150,102.0
31.6250,120.0
31.6350,120.0
31.6450,126.0
31.6550,115.0
31.6650,107.0
31.6750,103.0
31.6850,139.0
31.6950,119.0
31.7050,125.0
31.7150,103.0
31.7250,127.0
31.7350,106.0
31.7450,113.0
31.7550,113.0
31.7650,110.0
31.7750,106.0
31.7850,123.0
31.7950,104.0
31.8050,114.0
31.8150,78.0
31.8250,108.0
31.8350,113.0
31.8450,102.0
31.8550,131.0
31.8650,125.0
31.8750,118.0
31.8850,112.0
31.8950,106.0
31.9050,107.0
31.9150,99.0
31.9250,91.0
31.9350,109.0
31.9450,111.0
31.9550,107.0
