[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=2018HybrideTripleAxis, Owner=User-1, Creation date=19/10/2018 14:17:25"
Comment - 2,"Goniometer=PW3050/20 HR  (Theta/2Theta); Minimum step size 2Theta:0.001; Minimum step size Omega:0.001"
Comment - 3,"Sample stage=MRD Cradle; Minimum step size Phi:0.01; Minimum step size Psi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=XPERT-MPD"
Comment - 5,"Measurement program=Manual, Owner=stephanie, Creation date=04/07/2019 14:15:25"
Comment - 6,"Fine Calibration Offset for 2Theta = 2.919 deg"
Comment - 7,"Fine Calibration Offset for Omega = 2.880 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Monochromator used,YES
Generator voltage, 40
Tube current, 30
File date and time,04/juil./2019 15:06
Unit cell,
h k l, 0 0 0
Scan axis,2Theta
Scan range,0.24800,0.44300
Scan step size,0.0010000
No. of points, 195
Scan type,CONTINUOUS
Omega,0.250
Phi,0.00
Psi,0.00
X,-2.11
Y,0.00
Z,0.000
Time per step,0.50
[Scan points]
Angle,Intensity
0.24850,12.0
0.24950,10.0
0.25050,20.0
0.25150,16.0
0.25250,17.0
0.25350,13.0
0.25450,16.0
0.25550,13.0
0.25650,20.0
0.25750,22.0
0.25850,23.0
0.25950,13.0
0.26050,12.0
0.26150,14.0
0.26250,15.0
0.26350,20.0
0.26450,18.0
0.26550,19.0
0.26650,16.0
0.26750,15.0
0.26850,14.0
0.26950,22.0
0.27050,9.0
0.27150,16.0
0.27250,19.0
0.27350,20.0
0.27450,19.0
0.27550,19.0
0.27650,16.0
0.27750,17.0
0.27850,17.0
0.27950,23.0
0.28050,19.0
0.28150,16.0
0.28250,32.0
0.28350,25.0
0.28450,19.0
0.28550,18.0
0.28650,14.0
0.28750,24.0
0.28850,20.0
0.28950,25.0
0.29050,35.0
0.29150,35.0
0.29250,29.0
0.29350,44.0
0.29450,45.0
0.29550,48.0
0.29650,61.0
0.29750,64.0
0.29850,78.0
0.29950,114.0
0.30050,107.0
0.30150,156.0
0.30250,151.0
0.30350,196.0
0.30450,279.0
0.30550,313.0
0.30650,346.0
0.30750,476.0
0.30850,600.0
0.30950,763.0
0.31050,1016.0
0.31150,1240.0
0.31250,1433.0
0.31350,1811.0
0.31450,2145.0
0.31550,2560.0
0.31650,3129.0
0.31750,3666.0
0.31850,4412.0
0.31950,5158.0
0.32050,6002.0
0.32150,6861.0
0.32250,7845.0
0.32350,8869.0
0.32450,10015.0
0.32550,11093.0
0.32650,12702.0
0.32750,14004.0
0.32850,15322.0
0.32950,16800.0
0.33050,17998.0
0.33150,19593.0
0.33250,20687.0
0.33350,22040.0
0.33450,23483.0
0.33550,24738.0
0.33650,25807.0
0.33750,26998.0
0.33850,27845.0
0.33950,28389.0
0.34050,28799.0
0.34150,29316.0
0.34250,29706.0
0.34350,30021.0
0.34450,29562.0
0.34550,29745.0
0.34650,29196.0
0.34750,28492.0
0.34850,28148.0
0.34950,27331.0
0.35050,26291.0
0.35150,25979.0
0.35250,24863.0
0.35350,23451.0
0.35450,22195.0
0.35550,20951.0
0.35650,19627.0
0.35750,18610.0
0.35850,16946.0
0.35950,15447.0
0.36050,13962.0
0.36150,12641.0
0.36250,11442.0
0.36350,10172.0
0.36450,9022.0
0.36550,7731.0
0.36650,6695.0
0.36750,5730.0
0.36850,5080.0
0.36950,4146.0
0.37050,3483.0
0.37150,2992.0
0.37250,2485.0
0.37350,2057.0
0.37450,1662.0
0.37550,1467.0
0.37650,1257.0
0.37750,1030.0
0.37850,874.0
0.37950,730.0
0.38050,566.0
0.38150,531.0
0.38250,425.0
0.38350,396.0
0.38450,302.0
0.38550,241.0
0.38650,218.0
0.38750,196.0
0.38850,127.0
0.38950,129.0
0.39050,128.0
0.39150,97.0
0.39250,85.0
0.39350,73.0
0.39450,73.0
0.39550,39.0
0.39650,48.0
0.39750,45.0
0.39850,43.0
0.39950,35.0
0.40050,28.0
0.40150,30.0
0.40250,22.0
0.40350,30.0
0.40450,24.0
0.40550,22.0
0.40650,15.0
0.40750,14.0
0.40850,28.0
0.40950,12.0
0.41050,17.0
0.41150,21.0
0.41250,12.0
0.41350,14.0
0.41450,11.0
0.41550,10.0
0.41650,15.0
0.41750,9.0
0.41850,16.0
0.41950,7.0
0.42050,9.0
0.42150,2.0
0.42250,10.0
0.42350,10.0
0.42450,5.0
0.42550,8.0
0.42650,13.0
0.42750,6.0
0.42850,8.0
0.42950,7.0
0.43050,10.0
0.43150,8.0
0.43250,5.0
0.43350,7.0
0.43450,9.0
0.43550,9.0
0.43650,4.0
0.43750,5.0
0.43850,9.0
0.43950,6.0
0.44050,3.0
0.44150,4.0
0.44250,11.0
