[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=2018HybrideTripleAxis, Owner=User-1, Creation date=19/10/2018 14:17:25"
Comment - 2,"Goniometer=PW3050/20 HR  (Theta/2Theta); Minimum step size 2Theta:0.001; Minimum step size Omega:0.001"
Comment - 3,"Sample stage=MRD Cradle; Minimum step size Phi:0.01; Minimum step size Psi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=XPERT-MPD"
Comment - 5,"Measurement program=Manual, Owner=stephanie, Creation date=04/07/2019 14:15:25"
Comment - 6,"Fine Calibration Offset for 2Theta = 2.919 deg"
Comment - 7,"Fine Calibration Offset for Omega = 2.880 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Monochromator used,YES
Generator voltage, 40
Tube current, 30
File date and time,04/juil./2019 16:38
Unit cell,
h k l, 0 0 0
Scan axis,2Theta
Scan range,0.14600,0.54400
Scan step size,0.0020000
No. of points, 199
Scan type,CONTINUOUS
Omega,0.250
Phi,0.00
Psi,0.00
X,-2.11
Y,0.00
Z,0.000
Time per step,0.50
[Scan points]
Angle,Intensity
0.14700,6.0
0.14900,11.0
0.15100,14.0
0.15300,6.0
0.15500,11.0
0.15700,14.0
0.15900,11.0
0.16100,11.0
0.16300,17.0
0.16500,9.0
0.16700,8.0
0.16900,13.0
0.17100,13.0
0.17300,12.0
0.17500,12.0
0.17700,14.0
0.17900,16.0
0.18100,11.0
0.18300,10.0
0.18500,13.0
0.18700,13.0
0.18900,20.0
0.19100,20.0
0.19300,25.0
0.19500,24.0
0.19700,14.0
0.19900,15.0
0.20100,15.0
0.20300,21.0
0.20500,22.0
0.20700,20.0
0.20900,19.0
0.21100,32.0
0.21300,27.0
0.21500,28.0
0.21700,28.0
0.21900,29.0
0.22100,20.0
0.22300,30.0
0.22500,38.0
0.22700,24.0
0.22900,32.0
0.23100,36.0
0.23300,29.0
0.23500,36.0
0.23700,31.0
0.23900,44.0
0.24100,40.0
0.24300,36.0
0.24500,46.0
0.24700,50.0
0.24900,41.0
0.25100,63.0
0.25300,46.0
0.25500,62.0
0.25700,70.0
0.25900,79.0
0.26100,99.0
0.26300,131.0
0.26500,183.0
0.26700,277.0
0.26900,401.0
0.27100,590.0
0.27300,856.0
0.27500,1238.0
0.27700,1744.0
0.27900,2378.0
0.28100,3187.0
0.28300,3990.0
0.28500,5082.0
0.28700,6278.0
0.28900,7316.0
0.29100,8591.0
0.29300,9777.0
0.29500,11244.0
0.29700,12471.0
0.29900,13327.0
0.30100,14546.0
0.30300,15307.0
0.30500,15532.0
0.30700,15635.0
0.30900,16340.0
0.31100,16229.0
0.31300,16302.0
0.31500,16419.0
0.31700,16712.0
0.31900,16506.0
0.32100,16510.0
0.32300,16614.0
0.32500,16683.0
0.32700,16730.0
0.32900,16693.0
0.33100,16722.0
0.33300,16874.0
0.33500,16767.0
0.33700,16777.0
0.33900,16414.0
0.34100,16770.0
0.34300,16777.0
0.34500,16720.0
0.34700,16765.0
0.34900,16594.0
0.35100,16734.0
0.35300,16650.0
0.35500,16847.0
0.35700,16804.0
0.35900,16663.0
0.36100,16896.0
0.36300,16520.0
0.36500,16758.0
0.36700,16472.0
0.36900,16620.0
0.37100,16636.0
0.37300,16749.0
0.37500,16812.0
0.37700,16654.0
0.37900,16603.0
0.38100,16625.0
0.38300,16485.0
0.38500,16626.0
0.38700,16384.0
0.38900,16213.0
0.39100,16371.0
0.39300,16117.0
0.39500,15867.0
0.39700,15340.0
0.39900,14810.0
0.40100,13740.0
0.40300,13160.0
0.40500,12304.0
0.40700,11086.0
0.40900,10007.0
0.41100,8827.0
0.41300,7695.0
0.41500,6055.0
0.41700,4933.0
0.41900,3857.0
0.42100,2791.0
0.42300,1990.0
0.42500,1367.0
0.42700,1042.0
0.42900,727.0
0.43100,520.0
0.43300,416.0
0.43500,284.0
0.43700,233.0
0.43900,183.0
0.44100,126.0
0.44300,95.0
0.44500,79.0
0.44700,72.0
0.44900,61.0
0.45100,62.0
0.45300,28.0
0.45500,43.0
0.45700,41.0
0.45900,42.0
0.46100,33.0
0.46300,29.0
0.46500,38.0
0.46700,30.0
0.46900,21.0
0.47100,21.0
0.47300,24.0
0.47500,22.0
0.47700,34.0
0.47900,19.0
0.48100,28.0
0.48300,21.0
0.48500,22.0
0.48700,28.0
0.48900,18.0
0.49100,20.0
0.49300,21.0
0.49500,15.0
0.49700,10.0
0.49900,15.0
0.50100,21.0
0.50300,25.0
0.50500,13.0
0.50700,20.0
0.50900,12.0
0.51100,12.0
0.51300,16.0
0.51500,13.0
0.51700,8.0
0.51900,11.0
0.52100,13.0
0.52300,14.0
0.52500,16.0
0.52700,14.0
0.52900,14.0
0.53100,20.0
0.53300,10.0
0.53500,10.0
0.53700,8.0
0.53900,15.0
0.54100,7.0
0.54300,1.0
